model,beta,n,p,q_char,sigma_max,sigma_min,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.98,12.469711986331188,0.4999288631680734,1.1390657741876145,0.6655277476184878,0.3327638738092439,0.5695328870938072,0.06900000000000084
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.99,13.501601910062421,0.5829582390021145,1.2844910047719271,0.6799169567645166,0.3399584783822583,0.6422455023859636,0.0669999999999984
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Multinomial MLE,r1.100,12.581007579390102,0.4766935919890667,1.1431032046638663,0.6719130795925431,0.33595653979627155,0.5715516023319331,0.06900000000000084
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.1,12.874457861225862,0.525850619973043,1.2198737161662914,0.6846100465960916,0.3423050232980458,0.6099368580831457,3.699
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.2,12.873203942528272,0.5262485565335178,1.218821457159838,0.6809082352422239,0.34045411762111194,0.609410728579919,0.10000000000000009
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.3,13.231433952898305,0.5536001095536496,1.235357443417821,0.685207740759054,0.342603870379527,0.6176787217089105,0.07999999999999963
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.4,12.331487147411655,0.47487348932097406,1.149137108719348,0.6746132332453145,0.33730661662265726,0.574568554359674,0.05400000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.5,12.982241007237935,0.5312537618551757,1.2278840451861002,0.6810234064393206,0.3405117032196603,0.6139420225930501,0.057000000000000384
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.6,13.410589026126193,0.5798484049065322,1.2896193599672763,0.6814896416616301,0.34074482083081503,0.6448096799836381,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.7,13.219330232922863,0.5580076029382225,1.2809955797374024,0.6808924905427813,0.34044624527139067,0.6404977898687012,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.8,13.378620536637326,0.5618734415709906,1.2716894431663248,0.6828678273885063,0.34143391369425313,0.6358447215831624,0.0730000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.9,15.007381130938802,0.7394757478689752,1.4825644024079947,0.6725396357666477,0.33626981788332383,0.7412822012039973,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.10,13.865787049193447,0.6030278412725808,1.3440910650391729,0.6825125691867738,0.3412562845933869,0.6720455325195864,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.11,13.764164061473322,0.5917492772723311,1.3002688586797155,0.676705483139475,0.3383527415697375,0.6501344293398578,0.06299999999999972
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.12,12.662624522511926,0.5057934719126624,1.171879795698755,0.6816720915873616,0.3408360457936808,0.5859398978493775,0.057000000000000384
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.13,12.562123268358835,0.4732002035731875,1.1516326785943987,0.6645479652598999,0.33227398262994995,0.5758163392971993,0.06399999999999917
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.14,14.746967521975119,0.7295240366382775,1.4487428766409645,0.6767445946921649,0.33837229734608243,0.7243714383204822,0.06100000000000083
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.15,13.382431204236457,0.5568938689679203,1.278104521340436,0.6812472936953082,0.3406236468476541,0.639052260670218,0.05799999999999983
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.16,14.035921872023401,0.655880242434208,1.3884853748766044,0.6822667308254095,0.3411333654127047,0.6942426874383022,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.17,12.826823403580434,0.48878044988322794,1.1612330401345414,0.6768056557010941,0.33840282785054704,0.5806165200672707,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.18,13.387162660238552,0.5612237805166043,1.2715575865351543,0.6819687107478296,0.3409843553739148,0.6357787932675771,0.05400000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.19,13.596324443292895,0.5934754704500815,1.301139025072221,0.6789416223886361,0.33947081119431805,0.6505695125361105,0.056999999999999496
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.20,13.272235261895604,0.5792977908976386,1.2732775017265934,0.6821212041308814,0.3410606020654407,0.6366387508632967,0.05800000000000072
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.21,13.257096562282833,0.5413420385844557,1.2540151285073577,0.6832118555675804,0.3416059277837902,0.6270075642536789,0.05099999999999927
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.22,12.332914739225112,0.45564144326172407,1.1223568404034108,0.666110401285402,0.333055200642701,0.5611784202017054,0.06500000000000039
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.23,13.385709749156199,0.558881077000074,1.2440689250691068,0.6820098688204476,0.3410049344102238,0.6220344625345534,0.04999999999999982
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.24,12.912937518857714,0.5271065529487282,1.2452703238799205,0.6716487082996511,0.33582435414982553,0.6226351619399603,0.05600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.25,13.669323528093543,0.6040192360128894,1.3148091346464095,0.6798914642400214,0.3399457321200107,0.6574045673232047,0.057000000000000384
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.26,11.727733328827078,0.45525010355309065,1.0942134383784525,0.6677565280736204,0.3338782640368102,0.5471067191892263,0.056999999999999496
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.27,13.495517341342039,0.6002232635200074,1.286559158648398,0.6731737670401039,0.33658688352005195,0.643279579324199,0.0600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.28,13.19525952526888,0.5506298594408909,1.26002382440198,0.6817895643974674,0.3408947821987337,0.63001191220099,0.0649999999999995
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.29,12.878453170601658,0.5007715525183605,1.1814106383917398,0.6754394576265788,0.3377197288132894,0.5907053191958699,0.07100000000000062
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.30,12.557702427703381,0.4880051419473492,1.1748112032428324,0.678300249967394,0.339150124983697,0.5874056016214162,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.31,13.3348484494029,0.5613134058495458,1.258529863434929,0.6808935254766487,0.34044676273832436,0.6292649317174644,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.32,13.489786403342384,0.5761597852973194,1.288018734324452,0.681119767204297,0.3405598836021485,0.644009367162226,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.33,13.27041927009618,0.5497031815525802,1.2335812756040812,0.6776075926303643,0.33880379631518215,0.6167906378020406,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.34,12.902625492055334,0.534621018598634,1.2114781996490906,0.6672458577525098,0.3336229288762549,0.6057390998245453,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.35,12.849643857573355,0.5153877545456568,1.1845409869211578,0.6776785177985359,0.33883925889926797,0.5922704934605789,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.36,13.145975090390468,0.5446344327796664,1.2148175920619542,0.6734038518777342,0.3367019259388671,0.6074087960309771,0.038000000000000256
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.37,13.259845101749708,0.5791755946023427,1.2686731219759106,0.6758994252140961,0.33794971260704804,0.6343365609879553,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.38,12.998128024358166,0.5389185189181673,1.2139097163988433,0.670319592164152,0.335159796082076,0.6069548581994216,0.04499999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.39,12.02971307370778,0.4654122155895406,1.1034055543815366,0.6685654207959422,0.3342827103979711,0.5517027771907683,0.05200000000000049
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.40,12.919519164175862,0.5477617695097787,1.2297850344034256,0.6757724927298387,0.3378862463649194,0.6148925172017128,0.041999999999999815
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.41,13.746870838481048,0.5950283057446312,1.2918002021254487,0.6668796375364617,0.33343981876823087,0.6459001010627243,0.05400000000000027
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.42,12.857293885956143,0.5204590907210109,1.2020976376043493,0.6803355618937467,0.34016778094687333,0.6010488188021746,0.04499999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.43,13.977657731642172,0.6097092781023609,1.3569359970237067,0.685192273924744,0.342596136962372,0.6784679985118534,0.04999999999999982
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.44,13.64983220663614,0.6045943797219896,1.30283986616567,0.6662202244885268,0.3331101122442634,0.651419933082835,0.04600000000000026
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.45,13.971303630054988,0.6189179187809735,1.344073816099056,0.6802368367961004,0.3401184183980502,0.672036908049528,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.46,14.488544212510925,0.6950920805157118,1.4173993475054245,0.6804415709297483,0.34022078546487416,0.7086996737527123,0.054999999999999716
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.47,13.64712802954979,0.6123469765254538,1.305380129997164,0.6735864432315548,0.3367932216157774,0.652690064998582,0.04300000000000015
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.48,13.464813102576489,0.5666783736968573,1.2888237616865568,0.685682563238531,0.3428412816192655,0.6444118808432784,0.05200000000000049
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.49,12.936915522610134,0.5228366181739266,1.192480546660408,0.6725608231815923,0.33628041159079614,0.596240273330204,0.04099999999999948
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.50,14.099457654769052,0.630394608542208,1.3407921407885466,0.6723627384135138,0.3361813692067569,0.6703960703942733,0.04600000000000026
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.51,13.663161430956052,0.585224526705448,1.2984389341616656,0.6779872101598289,0.33899360507991444,0.6492194670808328,0.0519999999999996
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.52,13.788052088376906,0.6018859332058779,1.316649744212914,0.6736447809813829,0.33682239049069146,0.658324872106457,0.04300000000000015
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.53,13.662460998261434,0.5802835978152683,1.2802458079908101,0.6646497387969449,0.33232486939847244,0.6401229039954051,0.04499999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.54,12.779129634957071,0.5105958398558081,1.1556317780452205,0.6633876220077366,0.3316938110038683,0.5778158890226103,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.55,13.184534109193514,0.5200444196844685,1.1857975309837008,0.6720938282877021,0.33604691414385107,0.5928987654918504,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.56,13.1127671244437,0.5391191517870982,1.2523311670234603,0.6862718045461828,0.3431359022730914,0.6261655835117301,0.05200000000000049
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.57,14.14453548931942,0.647546130312252,1.3992441555330661,0.6823584566988633,0.34117922834943165,0.6996220777665331,0.04300000000000015
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.58,12.747128222391382,0.49242552111540133,1.1715009523121038,0.6731760105567569,0.33658800527837845,0.5857504761560519,0.04699999999999971
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.59,12.800635692119961,0.5018328155520559,1.203985710189454,0.68200733409033365,0.3410036670451668,0.601992855094727,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.60,13.896683487371337,0.586084985804611,1.2997061773591854,0.6730131721530477,0.33650658607652384,0.6498530886795927,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.61,13.068631573882792,0.5621105815721491,1.2370338496793816,0.6818126821421069,0.34090634107105344,0.6185169248396908,0.04600000000000026
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.62,14.994635185668612,0.7296321199318344,1.499039748550153,0.6743483309555258,0.3371741654777629,0.7495198742750765,0.04299999999999926
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.63,13.619736446502756,0.5890058422654464,1.306674893176263,0.6810065396795882,0.3405032698397941,0.6533374465881315,0.03900000000000059
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.64,13.862350749613736,0.6004772493706373,1.3210044536190997,0.6796003383451427,0.33980016917257133,0.6605022268095498,0.051000000000000156
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.65,13.699840125353063,0.6111974362297401,1.3231589813817166,0.6737884031572882,0.3368942015786441,0.6615794906908583,0.058999999999999275
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.66,12.751942789314688,0.49021856064638275,1.1617797923125088,0.6567465786625807,0.32837328933129034,0.5808898961562544,0.052999999999999936
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.67,12.98642379795687,0.5260091434611309,1.1865998238158457,0.6725371652580765,0.33626858262903825,0.5932999119079229,0.04499999999999993
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.68,13.876399440739444,0.5930452053390719,1.3285201666181987,0.6808111595850669,0.34040557979253344,0.6642600833090994,0.04100000000000037
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.69,12.489584114476356,0.48181599127218283,1.1480586682240248,0.6838384727326925,0.34191923636634625,0.5740293341120124,0.04899999999999949
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.70,12.349144117154449,0.4099783302199635,1.0659490121621782,0.6728295507827964,0.3364147753913982,0.5329745060810891,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.71,13.388384951229563,0.558800701060408,1.2387273099132874,0.6768531037054512,0.3384265518527256,0.6193636549566437,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.72,13.476952723975456,0.5575928536315804,1.25412040600883,0.673999953220218,0.336999976610109,0.627060203004415,0.04900000000000038
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.73,13.060515846443542,0.5194695033923715,1.211925142915446,0.6724163218948209,0.33620816094741046,0.605962571457723,0.043999999999999595
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.74,13.206680113886485,0.5255664143984798,1.232876013207477,0.6807093343142642,0.3403546671571321,0.6164380066037385,0.05800000000000072
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.75,13.693793264820146,0.5682431291388265,1.301006850849825,0.6837589708675029,0.34187948543375146,0.6505034254249125,0.03999999999999915
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.76,13.79855072646627,0.6043089141348943,1.3008886476300754,0.6723910391209307,0.33619551956046534,0.6504443238150377,0.05800000000000072
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.77,12.871439740535804,0.5210707010470444,1.1890487958012121,0.6740816686829696,0.3370408343414848,0.5945243979006061,0.05399999999999938
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.78,14.110126336448642,0.6431980569351975,1.3798635147842453,0.6761405633149795,0.33807028165748976,0.6899317573921226,0.0600000000000005
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.79,14.080042904725522,0.6553175734987005,1.4037239159543884,0.6874144961384181,0.34370724806920905,0.7018619579771942,0.08199999999999985
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.80,13.461399163777948,0.5852141421886453,1.2743426734772227,0.6775829505080477,0.33879147525402387,0.6371713367386114,0.047999999999999154
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.81,13.204815538824896,0.579465954628257,1.2561566391385983,0.6831189292321339,0.34155946461606695,0.6280783195692992,0.04200000000000159
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.82,12.539078095932824,0.48200555790731814,1.1665274274120925,0.6764146723108324,0.3382073361554162,0.5832637137060462,0.04299999999999926
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.83,12.353943419132252,0.46550206212590173,1.1201949561202058,0.6798473639126195,0.33992368195630973,0.5600974780601029,0.04899999999999949
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.84,12.699102310142608,0.49469289712783515,1.1943011372569448,0.677566950317845,0.3387834751589225,0.5971505686284724,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.85,13.049772140997804,0.5548441126584052,1.2361282804217295,0.6755195302653717,0.33775976513268585,0.6180641402108648,0.04800000000000004
aitchison-model-alpha,beta_sd_1,n_20,p_2,100,sigma_max_5,sigma_min_0.01,Zero-replace,r1.86,13.661978337118173,0.5995836639715929,1.3014513914116208,0.6541991347238757,0.32709956736193785,0.6507256957058104,0.04100000000000037
