name,label,n,sigma_max,sigma_min,p,q,mm,beta_sd,Method,Draw,mse_loss_shannon,mse_loss_simpson,mse_loss_euclidean,mse_loss_bray_curtis,mse_loss_bray_curtis_subset,mse_loss_euclidean_subset,time
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.71,0.052844517461450344,0.003500433099543719,0.033105250019771514,0.04661046194194434,0.02330523097097217,0.016552625009885757,0.08000000000000007
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.72,0.019241161269226592,0.0012389995283527424,0.0234509718522094,0.0373551444732754,0.0186775722366377,0.0117254859261047,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.73,0.028162507841265554,0.001840523269777024,0.03454235600560776,0.04713532421045379,0.023567662105226896,0.01727117800280388,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.74,0.0166560839547709,9.056092104635443e-4,0.026102991359193063,0.04274087782200239,0.021370438911001197,0.013051495679596532,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.75,0.05801085873764511,0.0041760944528618955,0.03440336577561873,0.04940037333004613,0.024700186665023063,0.017201682887809364,0.06500000000000128
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.76,0.01673393433592674,0.0011099899930726478,0.029055567327124623,0.04721126102432142,0.02360563051216071,0.014527783663562312,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.77,0.050109022222804694,0.0032961740095786684,0.03969964946425232,0.05519018254592504,0.02759509127296252,0.01984982473212616,0.06599999999999895
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.78,0.02655742252937686,0.001387361272842823,0.03064056376942486,0.04576446757771696,0.02288223378885848,0.01532028188471243,0.06400000000000006
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.79,0.04776386055604645,0.003154912167756392,0.03847161926434365,0.0513575014845006,0.0256787507422503,0.019235809632171825,0.06800000000000139
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.80,0.03237639168703271,0.001270862004791658,0.028284665673527578,0.04767118051996869,0.023835590259984343,0.014142332836763789,0.07099999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.81,0.019620913371366823,7.422600425451331e-4,0.0260389853316155,0.04406718788056497,0.022033593940282484,0.01301949266580775,0.07399999999999984
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.82,0.029545803099071323,0.0015508608168528983,0.0297523246836567,0.04445786905331831,0.022228934526659156,0.01487616234182835,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.83,0.036103321473116665,0.0021476913803330864,0.03346715837519413,0.05438441559723978,0.02719220779861989,0.016733579187597065,0.06400000000000006
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.84,0.05240704644870377,0.00521703905212056,0.04250217851466241,0.05415110822333165,0.027075554111665824,0.021251089257331206,0.06600000000000072
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.85,0.0344976342517493,0.0019171497333556704,0.030855121597796905,0.04272283942348337,0.021361419711741686,0.015427560798898452,0.06199999999999939
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.86,0.06081406121546393,0.004051013466630248,0.04366935339748902,0.060654728723115246,0.030327364361557623,0.02183467669874451,0.07000000000000028
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.87,0.01701306038074933,6.75910186134557e-4,0.02452985246282419,0.04323932877955675,0.021619664389778376,0.012264926231412095,0.06299999999999883
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.88,0.02509310260487699,0.0015268909060478825,0.028202644051157882,0.04470788119442538,0.02235394059721269,0.014101322025578941,0.06800000000000139
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.89,0.03888120531540334,0.0027455054086525862,0.03588266590985436,0.050680362673200266,0.025340181336600133,0.01794133295492718,0.06299999999999883
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.90,0.04014422964451695,0.0025822896703562087,0.04061054187905628,0.06063435286222843,0.030317176431114215,0.02030527093952814,0.07499999999999929
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.91,0.070323785132437,0.007372647044748888,0.057400030843656046,0.06738746279530937,0.033693731397654685,0.028700015421828023,0.06700000000000017
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.92,0.05294173553399506,0.004216355100277317,0.03438523453032904,0.048250203222754445,0.024125101611377223,0.01719261726516452,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.93,0.03681260670859177,0.0026434230913662247,0.04625394158675175,0.06374115635092302,0.03187057817546151,0.023126970793375876,0.06600000000000072
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.94,0.056449802715304205,0.0037222243018431495,0.04312148843606388,0.05990332045601707,0.029951660228008534,0.02156074421803194,0.06700000000000017
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.95,0.036170589217997234,0.002247841384768798,0.03446131818977667,0.04773651173728382,0.02386825586864191,0.017230659094888336,0.07199999999999918
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.96,0.030280793168071796,0.0012580796209743616,0.029567930564474116,0.049386642142960034,0.024693321071480017,0.014783965282237058,0.06600000000000072
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.97,0.06764999271802696,0.004756963361881356,0.04530180943829809,0.05908487422482637,0.029542437112413184,0.022650904719149045,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.98,0.02874187290572935,0.0016682157273160622,0.03676941099371187,0.05351046539095059,0.026755232695475296,0.018384705496855936,0.0730000000000004
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.99,0.03250019911417255,0.0019727315586646264,0.029473677673345793,0.047338236654098025,0.023669118327049012,0.014736838836672896,0.06799999999999962
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_0.1/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 0.1)",20,0.1,0.01,2,20,100000,1,plug-in-add-half,r1.100,0.0339953016691992,0.001634597810690962,0.030339103249677625,0.050015738840963386,0.025007869420481693,0.015169551624838813,0.3119999999999994
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.1,3.011133961947184,0.31407866940610774,0.78950304710903485,0.5498518990047991,0.27492594950239957,0.3947515235545174,22.778
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.2,2.519115663555882,0.2282174427248377,0.733705045440427,0.5407994737902005,0.2703997368951003,0.3668525227202135,16.134
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.3,2.4314419448180105,0.20536175105431606,0.6355577199830263,0.5441975438344974,0.2720987719172487,0.3177788599915132,15.631
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.4,2.103572607238155,0.1930633459686337,0.6634294898212011,0.5380763013393538,0.2690381506696769,0.33171474491060055,17.435000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.5,2.478086791443942,0.24183472851905746,0.7294556400360399,0.5309698165155177,0.26548490825775883,0.36472782001801995,16.046999999999997
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.6,2.7713460157388012,0.29037713013231675,0.837252185808842,0.5794365195662192,0.2897182597831096,0.418626092904421,15.206000000000003
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.7,2.5471589187626287,0.2431623942459821,0.7230514467220556,0.5462841649107689,0.27314208245538446,0.3615257233610278,15.313000000000002
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.8,2.5651370268884817,0.25282758287586543,0.7327049131538946,0.5109203989025077,0.25546019945125387,0.3663524565769473,14.918999999999983
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.9,2.0367609487725518,0.15612784440513927,0.6098563652638733,0.5349300400899042,0.2674650200449521,0.30492818263193666,13.648000000000025
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.10,3.523264456732774,0.3847005977818035,0.9848694274413036,0.6116593559672949,0.30582967798364746,0.4924347137206518,13.756
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.11,2.823202209207477,0.291132591882326,0.7923208767714283,0.5559177033435619,0.27795885167178097,0.39616043838571413,13.62899999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.12,2.406872539247509,0.24050113137609613,0.7343133290400424,0.5635409005053353,0.28177045025266767,0.3671566645200212,14.913000000000011
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.13,2.565457593690623,0.25266959233921127,0.7452741732340871,0.5511236931001188,0.2755618465500594,0.37263708661704353,13.672999999999973
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.14,2.7345756951447178,0.2801531690906869,0.739658307484309,0.5392046271695385,0.26960231358476927,0.3698291537421545,13.950000000000017
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.15,2.9073456037182805,0.3126091972412527,0.78665488232114,0.550465909957913,0.2752329549789565,0.39332744116057,13.711999999999989
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.16,2.3338770008469423,0.2191400294789451,0.6510806496839667,0.5208360251363022,0.2604180125681511,0.32554032484198336,13.972000000000008
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.17,2.3844481231678096,0.22273168744168864,0.6202806327529972,0.49068835464417204,0.24534417732208602,0.3101403163764986,14.175000000000011
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.18,2.2741012000855347,0.2001356389259853,0.5916897586484242,0.47309587455359176,0.23654793727679588,0.2958448793242121,13.933999999999969
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.19,2.9574111470535906,0.2845917370930975,0.7512099153869045,0.5537532659711485,0.27687663298557424,0.37560495769345226,13.878000000000043
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.20,2.4143255162621937,0.22494149108411665,0.6338314634343863,0.5112960986253602,0.2556480493126801,0.31691573171719317,13.505999999999972
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.21,2.734706848750527,0.2826247238697606,0.8044295181228521,0.5663360780605994,0.2831680390302997,0.40221475906142606,14.309000000000026
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.22,2.815944265826756,0.2846604260920141,0.8132133763920699,0.5569947985239999,0.27849739926199996,0.40660668819603496,13.670999999999992
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.23,2.8437643392502223,0.2993528042375455,0.8291615826049868,0.5608679281457869,0.28043396407289345,0.4145807913024934,13.786999999999978
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.24,2.46328694801226,0.25928652241642536,0.6832969134778951,0.5228529132701137,0.26142645663505687,0.34164845673894756,13.788999999999987
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.25,2.581414798281582,0.2397312012061448,0.6900249222341389,0.537934100219058,0.268967050109529,0.34501246111706946,14.009000000000015
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.26,2.2612569829348983,0.2025181701265103,0.6235189705145182,0.5197249470534662,0.2598624735267331,0.3117594852572591,13.783000000000015
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.27,3.067850961097391,0.3237993750372952,0.8761070545455134,0.5917261122353067,0.29586305611765334,0.4380535272727567,13.252999999999986
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.28,2.5440519976131526,0.24720274984138885,0.7098561196827798,0.5479623136754217,0.27398115683771085,0.3549280598413899,13.451000000000022
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.29,2.7553010857847373,0.2718159832617517,0.8246553952934267,0.5689733222973107,0.28448666114865534,0.41232769764671334,13.274999999999977
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.30,2.857759078362907,0.29400099444321287,0.8221673358015751,0.5711497128446036,0.2855748564223018,0.41108366790078754,13.73599999999999
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.31,2.64735940385391,0.26232451912023663,0.7684824653642914,0.5624410836491146,0.2812205418245573,0.3842412326821457,13.592000000000041
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.32,3.0785111518889057,0.3060808483174663,0.8049994645105675,0.5712187025348059,0.28560935126740294,0.40249973225528374,13.478999999999985
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.33,2.6285189373109192,0.26394226806715065,0.6917399879453935,0.505026186354787,0.2525130931773935,0.34586999397269674,14.137999999999977
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.34,2.709842115938622,0.2676322763336946,0.7645490297239534,0.5339057252722068,0.2669528626361034,0.3822745148619767,14.677000000000021
aitchison-model-alpha/beta_sd_1/n_20/p_2/q_20/sigma_max_5/sigma_min_0.01,"Aitchison (n = 20, q = 20, p = 2, sigma_min = 0.01, sigma_max = 5)",20,5,0.01,2,20,100000,1,arbel,r1.35,2.151793215069654,0.2119651166488723,0.6227145057678942,0.5054394235315381,0.2527197117657691,0.3113572528839471,13.668999999999983
